[  0%]           economybisection.f90
[ 20%]           economybisection.f90  done.
[ 20%]            UsedKCollateral.f90
[ 40%]            UsedKCollateral.f90  done.
[ 40%]           libUsedKCollateral.a
[ 60%]           libUsedKCollateral.a  done.
[ 60%]                       main.f90
[ 80%]                       main.f90  done.
[ 80%]                UsedKCollateral
[100%]                UsedKCollateral  done.
[100%] Project compiled successfully.
 Start!

****************************************************
Bisection initization at point A:    0.8000   0.7000
****************************************************

 value function iteration: W-type (unconstrained)
iter               distw             distgwk                kmin                kmax
  19        1.579303E-02        9.672263E-13        2.979167E-01        5.610000E+00
  20        1.363141E-02        9.672263E-13        2.979167E-01        5.610000E+00
  21        1.176957E-02        0.000000E+00        2.979167E-01        5.610000E+00
  22        1.016430E-02        9.672263E-13        2.979167E-01        5.610000E+00
  23        8.779298E-03        6.568079E-13        2.979167E-01        5.610000E+00
  24        7.583786E-03        0.000000E+00        2.979167E-01        5.610000E+00
  25        6.551516E-03        6.568079E-13        2.979167E-01        5.610000E+00
  26        5.660009E-03        5.608847E-13        2.979167E-01        5.610000E+00
  27        4.889963E-03        6.568079E-13        2.979167E-01        5.610000E+00
  28        4.224766E-03        9.672263E-13        2.979167E-01        5.610000E+00
  29        3.650106E-03        9.672263E-13        2.979167E-01        5.610000E+00
  30        3.153640E-03        0.000000E+00        2.979167E-01        5.610000E+00
  31        2.724715E-03        5.608847E-13        2.979167E-01        5.610000E+00
  32        2.354138E-03        6.568079E-13        2.979167E-01        5.610000E+00
  33        2.033966E-03        9.672263E-13        2.979167E-01        5.610000E+00
  34        1.757341E-03        9.672263E-13        2.979167E-01        5.610000E+00
  35        1.518340E-03        9.672263E-13        2.979167E-01        5.610000E+00
  36        1.311844E-03        9.672263E-13        2.979167E-01        5.610000E+00
  37        1.133432E-03        6.568079E-13        2.979167E-01        5.610000E+00
  38        9.792850E-04        9.672263E-13        2.979167E-01        5.610000E+00
  39        8.461019E-04        9.672263E-13        2.979167E-01        5.610000E+00
  40        7.310319E-04        9.663381E-13        2.979167E-01        5.610000E+00
  41        6.316115E-04        9.663381E-13        2.979167E-01        5.610000E+00
  42        5.457123E-04        5.608847E-13        2.979167E-01        5.610000E+00
  43        4.714954E-04        9.663381E-13        2.979167E-01        5.610000E+00
  44        4.073720E-04        5.608847E-13        2.979167E-01        5.610000E+00
  45        3.519694E-04        9.672263E-13        2.979167E-01        5.610000E+00
  46        3.041015E-04        9.672263E-13        2.979167E-01        5.610000E+00
  47        2.627437E-04        5.608847E-13        2.979167E-01        5.610000E+00
  48        2.270106E-04        9.663381E-13        2.979167E-01        5.610000E+00
  49        1.961371E-04        5.604406E-13        2.979167E-01        5.610000E+00
  50        1.694625E-04        5.608847E-13        2.979167E-01        5.610000E+00
  51        1.464156E-04        9.672263E-13        2.979167E-01        5.610000E+00
  52        1.265031E-04        9.672263E-13        2.979167E-01        5.610000E+00
  53        1.092987E-04        6.568079E-13        2.979167E-01        5.610000E+00
  54        9.443403E-05        5.608847E-13        2.979167E-01        5.610000E+00
  55        8.159101E-05        5.604406E-13        2.979167E-01        5.610000E+00
  56        7.049463E-05        0.000000E+00        2.979167E-01        5.610000E+00
  57        6.090736E-05        0.000000E+00        2.979167E-01        5.610000E+00
  58        5.262396E-05        5.604406E-13        2.979167E-01        5.610000E+00
  59        4.546710E-05        9.672263E-13        2.979167E-01        5.610000E+00
  60        3.928357E-05        6.568079E-13        2.979167E-01        5.610000E+00
  61        3.394101E-05        5.604406E-13        2.979167E-01        5.610000E+00
  62        2.932503E-05        9.672263E-13        2.979167E-01        5.610000E+00
  63        2.533683E-05        5.608847E-13        2.979167E-01        5.610000E+00
  64        2.189102E-05        0.000000E+00        2.979167E-01        5.610000E+00
  65        1.891384E-05        5.604406E-13        2.979167E-01        5.610000E+00
  66        1.634156E-05        5.604406E-13        2.979167E-01        5.610000E+00
  67        1.411911E-05        9.672263E-13        2.979167E-01        5.610000E+00
  68        1.219891E-05        9.672263E-13        2.979167E-01        5.610000E+00
  69        1.053986E-05        9.672263E-13        2.979167E-01        5.610000E+00
  70        9.106436E-06        9.672263E-13        2.979167E-01        5.610000E+00
  71        7.867960E-06        9.672263E-13        2.979167E-01        5.610000E+00
  72        6.797918E-06        0.000000E+00        2.979167E-01        5.610000E+00
  73        5.873401E-06        0.000000E+00        2.979167E-01        5.610000E+00
  74        5.074618E-06        9.672263E-13        2.979167E-01        5.610000E+00
  75        4.384470E-06        5.604406E-13        2.979167E-01        5.610000E+00
  76        3.788182E-06        0.000000E+00        2.979167E-01        5.610000E+00
  77        3.272990E-06        0.000000E+00        2.979167E-01        5.610000E+00
  78        2.827863E-06        9.672263E-13        2.979167E-01        5.610000E+00
  79        2.443274E-06        9.672263E-13        2.979167E-01        5.610000E+00
  80        2.110988E-06        6.568079E-13        2.979167E-01        5.610000E+00
  81        1.823894E-06        5.604406E-13        2.979167E-01        5.610000E+00
  82        1.575844E-06        5.604406E-13        2.979167E-01        5.610000E+00
  83        1.361530E-06        0.000000E+00        2.979167E-01        5.610000E+00
  84        1.176362E-06        5.604406E-13        2.979167E-01        5.610000E+00
  85        1.016376E-06        5.604406E-13        2.979167E-01        5.610000E+00
  86        8.781492E-07        5.604406E-13        2.979167E-01        5.610000E+00
  87        7.587209E-07        5.604406E-13        2.979167E-01        5.610000E+00
  88        6.555349E-07        9.672263E-13        2.979167E-01        5.610000E+00
  89        5.663821E-07        9.672263E-13        2.979167E-01        5.610000E+00
  90        4.893542E-07        0.000000E+00        2.979167E-01        5.610000E+00
  91        4.228020E-07        0.000000E+00        2.979167E-01        5.610000E+00
  92        3.653009E-07        0.000000E+00        2.979167E-01        5.610000E+00
  93        3.156200E-07        5.604406E-13        2.979167E-01        5.610000E+00
  94        2.726957E-07        5.604406E-13        2.979167E-01        5.610000E+00
  95        2.356091E-07        5.604406E-13        2.979167E-01        5.610000E+00
  96        2.035662E-07        0.000000E+00        2.979167E-01        5.610000E+00
  97        1.758813E-07        0.000000E+00        2.979167E-01        5.610000E+00
  98        1.519614E-07        0.000000E+00        2.979167E-01        5.610000E+00
  99        1.312947E-07        0.000000E+00        2.979167E-01        5.610000E+00
 100        1.134386E-07        0.000000E+00        2.979167E-01        5.610000E+00
 101        9.801096E-08        0.000000E+00        2.979167E-01        5.610000E+00
 102        8.468146E-08        5.604406E-13        2.979167E-01        5.610000E+00
 103        7.316478E-08        5.604406E-13        2.979167E-01        5.610000E+00
 104        6.321437E-08        5.604406E-13        2.979167E-01        5.610000E+00
 105        5.461720E-08        5.604406E-13        2.979167E-01        5.610000E+00
 106        4.718930E-08        5.604406E-13        2.979167E-01        5.610000E+00
 107        4.077157E-08        5.604406E-13        2.979167E-01        5.610000E+00
 108        3.522661E-08        0.000000E+00        2.979167E-01        5.610000E+00
 109        3.043579E-08        9.672263E-13        2.979167E-01        5.610000E+00
 110        2.629656E-08        0.000000E+00        2.979167E-01        5.610000E+00
 111        2.272020E-08        0.000000E+00        2.979167E-01        5.610000E+00
 112        1.963025E-08        9.672263E-13        2.979167E-01        5.610000E+00
 113        1.696054E-08        5.604406E-13        2.979167E-01        5.610000E+00
 114        1.465395E-08        0.000000E+00        2.979167E-01        5.610000E+00
 115        1.266102E-08        0.000000E+00        2.979167E-01        5.610000E+00
 116        1.093912E-08        0.000000E+00        2.979167E-01        5.610000E+00
 117        9.451412E-09        0.000000E+00        2.979167E-01        5.610000E+00
 minimum saving policy for unconstrained firm (W-type)
iter                dist               bwmin               bwmax               bkmin               bkmax
========================================================================================================
   1        4.658516E+00       -3.852185E+00        4.658516E+00       -7.704370E+01        7.764194E-01
   2        3.355108E+00       -3.785945E+00        2.674315E+00       -7.571890E+01        4.457192E-01
   3        5.815602E-01       -3.785945E+00        2.899382E+00       -7.571890E+01        4.832303E-01
   4        1.053126E-01       -3.785945E+00        3.004694E+00       -7.571890E+01        5.007824E-01
   5        1.011001E-01       -3.785945E+00        3.031359E+00       -7.571890E+01        5.052265E-01
   6        9.705607E-02       -3.785945E+00        3.128415E+00       -7.571890E+01        5.214025E-01
   7        9.317382E-02       -3.785945E+00        3.152989E+00       -7.571890E+01        5.254982E-01
   8        8.944687E-02       -3.785945E+00        3.242436E+00       -7.571890E+01        5.404061E-01
   9        8.586900E-02       -3.785945E+00        3.265084E+00       -7.571890E+01        5.441807E-01
  10        8.243424E-02       -3.785945E+00        3.347518E+00       -7.571890E+01        5.579197E-01
  11        7.913687E-02       -3.785945E+00        3.368390E+00       -7.571890E+01        5.613984E-01
  12        7.597139E-02       -3.785945E+00        3.444362E+00       -7.571890E+01        5.740603E-01
  13        7.293254E-02       -3.785945E+00        3.463597E+00       -7.571890E+01        5.772662E-01
  14        7.001524E-02       -3.785945E+00        3.533612E+00       -7.571890E+01        5.889354E-01
  15        6.721463E-02       -3.785945E+00        3.551340E+00       -7.571890E+01        5.918900E-01
  16        6.452604E-02       -3.785945E+00        3.615866E+00       -7.571890E+01        6.026443E-01
  17        6.194500E-02       -3.785945E+00        3.632204E+00       -7.571890E+01        6.053673E-01
  18        5.946720E-02       -3.785945E+00        3.691671E+00       -7.571890E+01        6.152785E-01
  19        4.673470E-02       -3.785945E+00        3.706728E+00       -7.571890E+01        6.177880E-01
  20        4.486531E-02       -3.785945E+00        3.751593E+00       -7.571890E+01        6.252655E-01
  21        3.410729E-02       -3.785945E+00        3.775409E+00       -7.571890E+01        6.292349E-01
  22        3.274300E-02       -3.785945E+00        3.803806E+00       -7.571890E+01        6.339676E-01
  23        3.143328E-02       -3.785945E+00        3.835239E+00       -7.571890E+01        6.392065E-01
  24        1.778872E-02       -3.785945E+00        3.851925E+00       -7.571890E+01        6.419875E-01
  25        1.657456E-02       -3.785945E+00        3.868500E+00       -7.571890E+01        6.447499E-01
  26        2.664535E-15       -3.785945E+00        3.868500E+00       -7.571890E+01        6.447499E-01
 value function iteration: V-type (constrained)
iter               distv             distgvk             distgvb                kmin                kmax               bkmin               bkmax
================================================================================================================================================
   1        5.229130E+00        5.610000E+00        3.100224E+00        5.000000E-02        5.610000E+00       -2.115593E+01        1.266150E+00
   2        6.926006E-01        5.950000E+00        5.713713E+00        5.000000E-02        6.000000E+00       -2.115593E+01        1.266150E+00
   3        5.379070E-01        2.727083E+00        2.796023E+00        5.000000E-02        6.000000E+00       -1.040635E+01        1.266150E+00
   4        3.309495E-01        3.793430E+00        3.633843E+00        5.000000E-02        6.000000E+00       -1.064687E+01        1.266150E+00
   5        1.921151E-01        3.322427E+00        3.184298E+00        5.000000E-02        6.000000E+00       -1.863981E+01        1.266150E+00
   6        9.499108E-02        3.346634E+00        3.207996E+00        5.000000E-02        6.000000E+00       -1.650864E+01        1.266150E+00
   7        4.904588E-02        6.975729E-01        7.025231E-01        5.000000E-02        6.000000E+00       -1.650864E+01        1.266150E+00
   8        2.728264E-02        3.282782E-01        3.365770E-01        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
   9        1.657102E-02        1.372186E+00        1.399821E+00        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  10        1.035388E-02        1.486499E-01        1.524078E-01        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  11        1.907531E-03        2.253548E-03        2.310517E-03        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  12        1.291250E-03        4.311242E-04        4.420229E-04        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  13        8.426184E-04        2.584172E-04        2.469768E-04        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  14        4.873720E-04        1.684499E-04        1.609925E-04        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  15        3.112321E-04        8.033872E-05        8.072568E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  16        2.316809E-04        5.084261E-05        5.212790E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  17        1.770356E-04        5.030633E-05        5.157806E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  18        1.392241E-04        4.619136E-05        4.735907E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  19        1.127808E-04        3.938927E-05        4.038503E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  20        9.183219E-05        3.255108E-05        3.337396E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  21        7.620904E-05        2.681880E-05        2.749677E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  22        6.348943E-05        2.266107E-05        2.323393E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  23        5.325916E-05        1.917546E-05        1.966021E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  24        4.490576E-05        1.614371E-05        1.655182E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  25        3.803045E-05        1.364789E-05        1.399290E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  26        3.223474E-05        1.156940E-05        1.186188E-05        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  27        2.727306E-05        9.678448E-06        9.923117E-06        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  28        2.304497E-05        8.176424E-06        8.383122E-06        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  29        1.945372E-05        6.905311E-06        7.079876E-06        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  30        1.641025E-05        5.822655E-06        5.969850E-06        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
  31        1.383510E-05        4.877793E-06        5.001103E-06        5.000000E-02        6.000000E+00       -1.536367E+01        1.266150E+00
 stationary distribution on both W-type and V-type firm
initial: sum(muw) =    0.000000E+00, sum(muv) =    1.000000E+00, total =    1.000000E+00
  steadyStateDistribution has kfval =   0.0050kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
iter             distmuw             distmuv            sum(muw)            sum(muv)               total                kagg
============================================================================================================================
   1        8.409123E-03        2.711257E-01        2.910000E-02        9.709000E-01        1.000000E+00        5.000000E-02
  steadyStateDistribution has kfval =   0.0127kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   2        1.926975E-03        1.213993E-01        5.529000E-02        9.447100E-01        1.000000E+00        1.273617E-01
  steadyStateDistribution has kfval =   0.0271kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   3        1.295745E-03        8.736569E-02        7.886100E-02        9.211390E-01        1.000000E+00        2.709042E-01
  steadyStateDistribution has kfval =   0.0465kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   4        9.298044E-04        4.363163E-02        1.000749E-01        8.999251E-01        1.000000E+00        4.653734E-01
   5        2.084287E-03        1.687556E-02        1.191674E-01        8.808326E-01        1.000000E+00        6.992930E-01
   6        2.008321E-03        1.068045E-02        1.363672E-01        8.636328E-01        1.000000E+00        8.913223E-01
   7        1.312199E-03        5.582637E-03        1.521213E-01        8.478787E-01        1.000000E+00        1.016791E+00
   8        1.257332E-03        5.441285E-03        1.667172E-01        8.332828E-01        1.000000E+00        1.137013E+00
   9        1.040170E-03        3.389118E-03        1.803907E-01        8.196093E-01        1.000000E+00        1.236471E+00
  10        7.068151E-04        1.815831E-03        1.933698E-01        8.066302E-01        1.000000E+00        1.314730E+00
  11        4.807721E-04        1.122942E-03        2.052647E-01        7.947353E-01        1.000000E+00        1.360700E+00
  12        3.478124E-04        1.028697E-03        2.161215E-01        7.838785E-01        1.000000E+00        1.393957E+00
  13        2.947588E-04        6.312093E-04        2.260333E-01        7.739667E-01        1.000000E+00        1.422141E+00
  14        2.606100E-04        4.866891E-04        2.350477E-01        7.649523E-01        1.000000E+00        1.444067E+00
  15        2.395466E-04        3.359230E-04        2.432007E-01        7.567993E-01        1.000000E+00        1.459187E+00
  16        2.196303E-04        3.576740E-04        2.505596E-01        7.494404E-01        1.000000E+00        1.469802E+00
  17        2.006811E-04        2.777025E-04        2.572002E-01        7.427998E-01        1.000000E+00        1.477676E+00
  18        1.826736E-04        2.117808E-04        2.631842E-01        7.368158E-01        1.000000E+00        1.483087E+00
  19        1.657721E-04        1.636391E-04        2.685665E-01        7.314335E-01        1.000000E+00        1.486565E+00
  20        1.501266E-04        1.275612E-04        2.733991E-01        7.266009E-01        1.000000E+00        1.488666E+00
  21        1.356535E-04        1.422062E-04        2.777339E-01        7.222661E-01        1.000000E+00        1.489899E+00
  22        1.222996E-04        1.508716E-04        2.816188E-01        7.183812E-01        1.000000E+00        1.490531E+00
  23        1.100778E-04        1.527979E-04        2.850975E-01        7.149025E-01        1.000000E+00        1.490724E+00
  24        9.894072E-05        1.501264E-04        2.882103E-01        7.117897E-01        1.000000E+00        1.490619E+00
  25        8.882367E-05        1.444799E-04        2.909945E-01        7.090055E-01        1.000000E+00        1.490324E+00
  26        7.965879E-05        1.369257E-04        2.934836E-01        7.065164E-01        1.000000E+00        1.489908E+00
  27        7.137642E-05        1.282479E-04        2.957082E-01        7.042918E-01        1.000000E+00        1.489420E+00
  28        6.390847E-05        1.190395E-04        2.976958E-01        7.023042E-01        1.000000E+00        1.488898E+00
  29        5.718764E-05        1.097242E-04        2.994712E-01        7.005288E-01        1.000000E+00        1.488365E+00
  30        5.114770E-05        1.005787E-04        3.010568E-01        6.989432E-01        1.000000E+00        1.487838E+00
  31        4.572624E-05        9.178296E-05        3.024725E-01        6.975275E-01        1.000000E+00        1.487330E+00
  32        4.086508E-05        8.345142E-05        3.037365E-01        6.962635E-01        1.000000E+00        1.486846E+00
  33        3.651007E-05        7.564988E-05        3.048647E-01        6.951353E-01        1.000000E+00        1.486392E+00
  34        3.261121E-05        6.840850E-05        3.058718E-01        6.941282E-01        1.000000E+00        1.485969E+00
  35        2.912274E-05        6.173315E-05        3.067705E-01        6.932295E-01        1.000000E+00        1.485578E+00
  36        2.600292E-05        5.561337E-05        3.075725E-01        6.924275E-01        1.000000E+00        1.485219E+00
  37        2.321390E-05        5.002783E-05        3.082882E-01        6.917118E-01        1.000000E+00        1.484891E+00
  38        2.072143E-05        4.494828E-05        3.089268E-01        6.910732E-01        1.000000E+00        1.484592E+00
  39        1.849459E-05        4.034263E-05        3.094966E-01        6.905034E-01        1.000000E+00        1.484321E+00
  40        1.650554E-05        3.617699E-05        3.100050E-01        6.899950E-01        1.000000E+00        1.484075E+00
  41        1.472925E-05        3.241708E-05        3.104585E-01        6.895415E-01        1.000000E+00        1.483853E+00
  42        1.314321E-05        2.902928E-05        3.108631E-01        6.891369E-01        1.000000E+00        1.483652E+00
  43        1.172727E-05        2.598121E-05        3.112241E-01        6.887759E-01        1.000000E+00        1.483472E+00
  44        1.046334E-05        2.324220E-05        3.115461E-01        6.884539E-01        1.000000E+00        1.483309E+00
  45        9.335227E-06        2.078350E-05        3.118333E-01        6.881667E-01        1.000000E+00        1.483164E+00
  46        8.328423E-06        1.857840E-05        3.120895E-01        6.879105E-01        1.000000E+00        1.483033E+00
  47        7.429959E-06        1.660227E-05        3.123181E-01        6.876819E-01        1.000000E+00        1.482915E+00
  48        6.628232E-06        1.483248E-05        3.125220E-01        6.874780E-01        1.000000E+00        1.482810E+00
  49        5.912869E-06        1.324839E-05        3.127039E-01        6.872961E-01        1.000000E+00        1.482716E+00
  50        5.274601E-06        1.183120E-05        3.128661E-01        6.871339E-01        1.000000E+00        1.482632E+00
  51        4.705144E-06        1.056384E-05        3.130108E-01        6.869892E-01        1.000000E+00        1.482557E+00
  52        4.197100E-06        9.430888E-06        3.131399E-01        6.868601E-01        1.000000E+00        1.482489E+00
  53        3.743861E-06        8.418395E-06        3.132550E-01        6.867450E-01        1.000000E+00        1.482429E+00
  54        3.339527E-06        7.513796E-06        3.133577E-01        6.866423E-01        1.000000E+00        1.482375E+00
  55        2.978829E-06        6.705778E-06        3.134493E-01        6.865507E-01        1.000000E+00        1.482327E+00
  56        2.657066E-06        5.984173E-06        3.135310E-01        6.864690E-01        1.000000E+00        1.482285E+00
  57        2.370041E-06        5.339848E-06        3.136038E-01        6.863962E-01        1.000000E+00        1.482246E+00
  58        2.114006E-06        4.764614E-06        3.136688E-01        6.863312E-01        1.000000E+00        1.482212E+00
  59        1.885620E-06        4.251125E-06        3.137268E-01        6.862732E-01        1.000000E+00        1.482181E+00
  60        1.681900E-06        3.792806E-06        3.137785E-01        6.862215E-01        1.000000E+00        1.482154E+00
  61        1.500182E-06        3.383767E-06        3.138246E-01        6.861754E-01        1.000000E+00        1.482130E+00
  62        1.338093E-06        3.018741E-06        3.138658E-01        6.861342E-01        1.000000E+00        1.482108E+00
  63        1.193513E-06        2.693013E-06        3.139025E-01        6.860975E-01        1.000000E+00        1.482089E+00
  64        1.064551E-06        2.402372E-06        3.139352E-01        6.860648E-01        1.000000E+00        1.482071E+00
  65        9.495223E-07        2.143051E-06        3.139644E-01        6.860356E-01        1.000000E+00        1.482056E+00
  66        8.469208E-07        1.911687E-06        3.139904E-01        6.860096E-01        1.000000E+00        1.482042E+00
  67        7.554046E-07        1.705273E-06        3.140137E-01        6.859863E-01        1.000000E+00        1.482030E+00
  68        6.737763E-07        1.521125E-06        3.140344E-01        6.859656E-01        1.000000E+00        1.482019E+00
  69        6.009679E-07        1.356846E-06        3.140529E-01        6.859471E-01        1.000000E+00        1.482009E+00
  70        5.360266E-07        1.210296E-06        3.140693E-01        6.859307E-01        1.000000E+00        1.482000E+00
  71        4.781024E-07        1.079565E-06        3.140840E-01        6.859160E-01        1.000000E+00        1.481993E+00
  72        4.264372E-07        9.629474E-07        3.140971E-01        6.859029E-01        1.000000E+00        1.481986E+00
  73        3.803549E-07        8.589212E-07        3.141088E-01        6.858912E-01        1.000000E+00        1.481980E+00
  74        3.392521E-07        7.661283E-07        3.141193E-01        6.858807E-01        1.000000E+00        1.481974E+00
  75        3.025909E-07        6.833568E-07        3.141286E-01        6.858714E-01        1.000000E+00        1.481969E+00
  76        2.698914E-07        6.095250E-07        3.141369E-01        6.858631E-01        1.000000E+00        1.481965E+00
  77        2.407254E-07        5.436682E-07        3.141443E-01        6.858557E-01        1.000000E+00        1.481961E+00
  78        2.147112E-07        4.849254E-07        3.141509E-01        6.858491E-01        1.000000E+00        1.481957E+00
  79        1.915081E-07        4.325284E-07        3.141567E-01        6.858433E-01        1.000000E+00        1.481954E+00
  80        1.708125E-07        3.857920E-07        3.141620E-01        6.858380E-01        1.000000E+00        1.481951E+00
  81        1.523534E-07        3.441050E-07        3.141667E-01        6.858333E-01        1.000000E+00        1.481949E+00
  82        1.358890E-07        3.069219E-07        3.141709E-01        6.858291E-01        1.000000E+00        1.481947E+00
  83        1.212039E-07        2.737563E-07        3.141746E-01        6.858254E-01        1.000000E+00        1.481945E+00
  84        1.081058E-07        2.441741E-07        3.141779E-01        6.858221E-01        1.000000E+00        1.481943E+00
  85        9.642306E-08        2.177884E-07        3.141809E-01        6.858191E-01        1.000000E+00        1.481941E+00
  86        8.600287E-08        1.942537E-07        3.141835E-01        6.858165E-01        1.000000E+00        1.481940E+00
  87        7.670876E-08        1.732621E-07        3.141859E-01        6.858141E-01        1.000000E+00        1.481939E+00
  88        6.841903E-08        1.545388E-07        3.141880E-01        6.858120E-01        1.000000E+00        1.481938E+00
  89        6.102515E-08        1.378387E-07        3.141899E-01        6.858101E-01        1.000000E+00        1.481937E+00
  90        5.443030E-08        1.229432E-07        3.141915E-01        6.858085E-01        1.000000E+00        1.481936E+00
  91        4.854814E-08        1.096573E-07        3.141930E-01        6.858070E-01        1.000000E+00        1.481935E+00
  92        4.330165E-08        9.780713E-08        3.141944E-01        6.858056E-01        1.000000E+00        1.481934E+00

Bisection: iter = 1, norm(E) =  1.457170, longest =  0.520601
	(p, w, q, Q) =  2.047619 1.050000 0.917500 0.984269
	w - psi*cagg = -0.002664, Inv_used - DisInv =  0.001524


***********************************************
Bisection iter 2 at point D:    1.0500   0.9900
***********************************************
 


 value function iteration: W-type (unconstrained)
iter               distw             distgwk                kmin                kmax
====================================================================================
   1        3.212898E+02        5.000000E-02        4.675000E-02        5.000000E-02
   2        7.413732E-01        5.705333E+00        4.675000E-02        5.752083E+00
   3        4.119933E-01        4.958333E-01        2.979167E-01        6.000000E+00
   4        2.636166E-01        2.479167E-01        2.979167E-01        6.000000E+00
   5        1.853993E-01        9.503509E-14        2.979167E-01        6.000000E+00
   6        1.392875E-01        5.604406E-13        2.979167E-01        6.000000E+00
   7        1.095782E-01        0.000000E+00        2.979167E-01        6.000000E+00
   8        8.896616E-02        0.000000E+00        2.979167E-01        6.000000E+00
   9        7.378028E-02        0.000000E+00        2.979167E-01        6.000000E+00
  10        6.205596E-02        0.000000E+00        2.979167E-01        6.000000E+00
  11        5.268286E-02        5.613288E-13        2.979167E-01        6.000000E+00
  12        4.499968E-02        5.613288E-13        2.979167E-01        6.000000E+00
  13        3.859100E-02        0.000000E+00        2.979167E-01        6.000000E+00
  14        3.318148E-02        0.000000E+00        2.979167E-01        6.000000E+00
  15        2.857876E-02        0.000000E+00        2.979167E-01        6.000000E+00
  16        2.464170E-02        9.581225E-14        2.979167E-01        6.000000E+00
  17        2.126227E-02        5.613288E-13        2.979167E-01        6.000000E+00
  18        1.835484E-02        5.613288E-13        2.979167E-01        6.000000E+00
  19        1.584977E-02        1.158185E-12        2.979167E-01        6.000000E+00
  20        1.368926E-02        1.112443E-11        2.979167E-01        6.000000E+00
  21        1.182476E-02        5.613288E-13        2.979167E-01        6.000000E+00
  22        1.021505E-02        1.112443E-11        2.979167E-01        6.000000E+00
  23        8.824936E-03        0.000000E+00        2.979167E-01        6.000000E+00
  24        7.624260E-03        9.581225E-14        2.979167E-01        6.000000E+00
  25        6.587090E-03        1.718625E-12        2.979167E-01        6.000000E+00
  26        5.691094E-03        5.613288E-13        2.979167E-01        6.000000E+00
  27        4.917020E-03        5.613288E-13        2.979167E-01        6.000000E+00
  28        4.248258E-03        5.613288E-13        2.979167E-01        6.000000E+00
  29        3.670468E-03        5.613288E-13        2.979167E-01        6.000000E+00
  30        3.171270E-03        5.009326E-13        2.979167E-01        6.000000E+00
  31        2.739969E-03        9.581225E-14        2.979167E-01        6.000000E+00
  32        2.367328E-03        1.718625E-12        2.979167E-01        6.000000E+00
  33        2.045369E-03        1.062350E-11        2.979167E-01        6.000000E+00
  34        1.767197E-03        1.112443E-11        2.979167E-01        6.000000E+00
  35        1.526858E-03        9.581225E-14        2.979167E-01        6.000000E+00
  36        1.319205E-03        1.112443E-11        2.979167E-01        6.000000E+00
  37        1.139793E-03        1.112443E-11        2.979167E-01        6.000000E+00
  38        9.847806E-04        0.000000E+00        2.979167E-01        6.000000E+00
  39        8.508503E-04        1.112443E-11        2.979167E-01        6.000000E+00
  40        7.351347E-04        1.112443E-11        2.979167E-01        6.000000E+00
  41        6.351563E-04        1.718625E-12        2.979167E-01        6.000000E+00
  42        5.487750E-04        9.581225E-14        2.979167E-01        6.000000E+00
  43        4.741416E-04        9.581225E-14        2.979167E-01        6.000000E+00
  44        4.096584E-04        0.000000E+00        2.979167E-01        6.000000E+00
  45        3.539448E-04        0.000000E+00        2.979167E-01        6.000000E+00
  46        3.058083E-04        5.009326E-13        2.979167E-01        6.000000E+00
  47        2.642184E-04        5.613288E-13        2.979167E-01        6.000000E+00
  48        2.282847E-04        5.613288E-13        2.979167E-01        6.000000E+00
  49        1.972380E-04        9.581225E-14        2.979167E-01        6.000000E+00
  50        1.704136E-04        9.581225E-14        2.979167E-01        6.000000E+00
  51        1.472374E-04        9.581225E-14        2.979167E-01        6.000000E+00
  52        1.272131E-04        1.112443E-11        2.979167E-01        6.000000E+00
  53        1.099121E-04        0.000000E+00        2.979167E-01        6.000000E+00
