    0.1285355166E+01
    0.1374711407E+00
    0.1374711407E+01
    0.1512182577E+01
    0.3334044337E+00
    0.3050593102E+00
    0.7823191252E-01
    0.7823196444E-01
    0.2268340537E+00
    0.5854291063E+00
    0.4900213518E+00
    0.2216335564E+00
