    0.1380000000E+01
    0.9600000000E+00
    0.6500000000E-01
    0.2150000000E+01
    0.2700000000E+00
    0.6000000000E+00
    0.9090000000E+00
    0.1400000000E-01
    0.2600000000E-01
    0.7500000000E+00
    0.5000000000E+01
    0.6870000000E+00
    0.1170000000E+00
    0.1000000000E+00
                1000
                1000
                   7
                2000
                2000
