    0.1251288998E+01
    0.1338277003E+00
    0.1338277003E+01
    0.1472105298E+01
    0.3311245118E+00
    0.2605286531E+00
    0.4429038545E-01
    0.7453933744E-01
    0.1861623928E+00
    0.5754002488E+00
    0.4849423863E+00
    0.2746793625E+00
