    0.1319139172E+01
    0.1410844035E+00
    0.1410844035E+01
    0.1551928855E+01
    0.3519993913E+00
    0.2586545971E+00
    0.2586512114E-01
    0.3795661989E-01
    0.2210167537E+00
    0.6068322840E+00
    0.5058924865E+00
    0.2498109140E+00
