[  0%]                 parameters.f90
[  9%]                 parameters.f90  done.
[  9%]                     optMod.f90
[ 18%]                     optMod.f90  done.
[ 18%]              firmValueIter.f90
[ 27%]              firmValueIter.f90  done.
[ 27%]                    distMod.f90
[ 36%]                    distMod.f90  done.
[ 36%]           firmDistribution.f90
[ 45%]           firmDistribution.f90  done.
[ 45%]           calibrationStats.f90
[ 54%]           calibrationStats.f90  done.
[ 54%]           economybisection.f90
[ 63%]           economybisection.f90  done.
[ 63%]            UsedKCollateral.f90
[ 72%]            UsedKCollateral.f90  done.
[ 72%]           libUsedKCollateral.a
[ 81%]           libUsedKCollateral.a  done.
[ 81%]                       main.f90
[ 90%]                       main.f90  done.
[ 90%]                UsedKCollateral
[100%]                UsedKCollateral  done.
[100%] Project compiled successfully.
 Start!

 Run KT13 Replication


****************************************
Bisection initization at wlow:    1.0400
****************************************

 value function iteration: W-type (unconstrained)
iter               distw             distgwk                kmin                kmax
 101        1.010599E-07        2.012612E-11        2.486644E-01        5.610000E+00
 102        8.731581E-08        4.328360E-11        2.486644E-01        5.610000E+00
 103        7.544088E-08        4.540812E-11        2.486644E-01        5.610000E+00
 104        6.518093E-08        1.906386E-11        2.486644E-01        5.610000E+00
 105        5.631631E-08        5.890932E-11        2.486644E-01        5.610000E+00
 106        4.865728E-08        6.972201E-12        2.486644E-01        5.610000E+00
 107        4.203991E-08        5.193712E-11        2.486644E-01        5.610000E+00
 108        3.632249E-08        6.315837E-12        2.486644E-01        5.610000E+00
 109        3.138263E-08        7.281287E-12        2.486644E-01        5.610000E+00
 110        2.711460E-08        5.890932E-11        2.486644E-01        5.610000E+00
 111        2.342699E-08        1.531530E-11        2.486644E-01        5.610000E+00
 112        2.024092E-08        7.281287E-12        2.486644E-01        5.610000E+00
 113        1.748816E-08        4.262635E-11        2.486644E-01        5.610000E+00
 114        1.510978E-08        1.062261E-12        2.486644E-01        5.610000E+00
 115        1.305489E-08        7.347101E-11        2.486644E-01        5.610000E+00
 116        1.127938E-08        7.347190E-11        2.486644E-01        5.610000E+00
 117        9.745406E-09        6.315837E-12        2.486644E-01        5.610000E+00
 minimum saving policy for unconstrained firm (W-type)
iter                dist               bwmin               bwmax               bkmin               bkmax
========================================================================================================
   1        4.959781E+00       -4.486654E+00        4.959781E+00       -8.973308E+01        8.266302E-01
   2        4.023736E+00       -4.420414E+00        2.556472E+00       -8.840828E+01        4.260786E-01
   3        6.598394E-01       -4.420414E+00        2.477738E+00       -8.840828E+01        4.129563E-01
   4        1.367234E-01       -4.420414E+00        2.614461E+00       -8.840828E+01        4.357436E-01
   5        1.312545E-01       -4.420414E+00        2.621265E+00       -8.840828E+01        4.368776E-01
   6        1.260043E-01       -4.420414E+00        2.747270E+00       -8.840828E+01        4.578783E-01
   7        1.209641E-01       -4.420414E+00        2.753540E+00       -8.840828E+01        4.589234E-01
   8        1.161256E-01       -4.420414E+00        2.869666E+00       -8.840828E+01        4.782776E-01
   9        1.114805E-01       -4.420414E+00        2.875445E+00       -8.840828E+01        4.792408E-01
  10        1.070213E-01       -4.420414E+00        2.982466E+00       -8.840828E+01        4.970777E-01
  11        1.027405E-01       -4.420414E+00        2.987792E+00       -8.840828E+01        4.979653E-01
  12        9.863085E-02       -4.420414E+00        3.086423E+00       -8.840828E+01        5.144038E-01
  13        9.468562E-02       -4.420414E+00        3.091331E+00       -8.840828E+01        5.152219E-01
  14        9.089819E-02       -4.420414E+00        3.182229E+00       -8.840828E+01        5.303716E-01
  15        8.726226E-02       -4.420414E+00        3.186753E+00       -8.840828E+01        5.311255E-01
  16        8.377177E-02       -4.420414E+00        3.270525E+00       -8.840828E+01        5.450875E-01
  17        8.042090E-02       -4.420414E+00        3.274694E+00       -8.840828E+01        5.457823E-01
  18        1.601616E-02       -4.420414E+00        3.290710E+00       -8.840828E+01        5.484516E-01
  19        1.537551E-02       -4.420414E+00        3.290710E+00       -8.840828E+01        5.484516E-01
  20        0.000000E+00       -4.420414E+00        3.290710E+00       -8.840828E+01        5.484516E-01
 value function iteration: V-type (constrained)
iter               distv             distgvk             distgvb                kmin                kmax               bkmin               bkmax
================================================================================================================================================
   1        4.919478E+00        5.610000E+00        6.421897E+00        5.000000E-02        5.610000E+00       -2.542122E+01        1.316520E+00
   2        9.356450E-01        5.411002E+00        5.377183E+00        5.000000E-02        5.610000E+00       -2.542122E+01        1.316520E+00
   3        2.368024E-01        5.542738E+00        5.530831E+00        5.000000E-02        6.000000E+00       -2.542122E+01        1.316520E+00
   4        2.195029E-01        4.065845E+00        4.040433E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
   5        1.631391E-01        4.350751E+00        4.360526E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
   6        1.581974E-01        4.391018E+00        4.403360E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
   7        1.965782E-01        4.310893E+00        4.321678E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
   8        2.040968E-01        4.221619E+00        4.229574E+00        5.054329E-02        5.990067E+00       -2.542122E+01        1.316520E+00
   9        1.984965E-01        4.181886E+00        4.188631E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  10        1.982013E-01        3.754758E+00        3.731291E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  11        1.979588E-01        4.152087E+00        4.158034E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  12        1.978255E-01        3.744825E+00        3.721420E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  13        1.213414E-02        3.204635E+00        3.196673E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  14        1.975736E-01        3.734891E+00        3.711548E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  15        8.455362E-02        3.198750E+00        3.190793E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  16        6.350556E-03        2.602256E-01        2.710684E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  17        3.761487E-02        1.827713E+00        1.823999E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  18        1.112699E-01        2.015147E+00        2.002552E+00        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  19        4.561978E-03        7.946578E-01        7.966056E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  20        1.036976E-02        8.758942E-01        8.704198E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  21        4.515000E-03        5.775900E-01        5.739800E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  22        3.917188E-03        5.761269E-01        5.725261E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  23        3.252739E-03        2.383973E-01        2.369073E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  24        3.259090E-03        1.234301E-01        1.285730E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  25        3.255040E-03        2.185309E-01        2.276363E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  26        3.257907E-03        1.234271E-01        1.285699E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  27        3.256086E-03        1.234257E-01        1.285685E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  28        3.257370E-03        1.234257E-01        1.285685E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  29        3.256561E-03        1.234251E-01        1.285678E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  30        3.257129E-03        1.234251E-01        1.285678E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
  31        3.256774E-03        1.234248E-01        1.285675E-01        5.054329E-02        6.000000E+00       -2.542122E+01        1.316520E+00
 stationary distribution on both W-type and V-type firm
initial: sum(muw) =    0.000000E+00, sum(muv) =    1.000000E+00, total =    1.000000E+00
  steadyStateDistribution has kfval =   0.0050kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
iter             distmuw             distmuv            sum(muw)            sum(muv)               total                kagg
============================================================================================================================
   1        8.409123E-03        2.836454E-01        2.910000E-02        9.709000E-01        1.000000E+00        5.000000E-02
  steadyStateDistribution has kfval =   0.0127kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   2        2.533377E-03        5.525932E-02        5.529000E-02        9.447100E-01        1.000000E+00        1.274082E-01
  steadyStateDistribution has kfval =   0.0280kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   3        1.575417E-03        1.504075E-02        7.886100E-02        9.211390E-01        1.000000E+00        2.796054E-01
  steadyStateDistribution has kfval =   0.0487kidx =    1 (kwLeft, kwRight) = ( 1.0000, 0.0000) and born with =   0.0500
   4        1.114243E-03        4.173529E-03        1.000749E-01        8.999251E-01        1.000000E+00        4.870051E-01
   5        8.409123E-03        1.516034E-02        1.191674E-01        8.808326E-01        1.000000E+00        7.363670E-01
   6        8.144922E-03        1.468403E-02        1.363507E-01        8.636493E-01        1.000000E+00        9.602807E-01
   7        6.692342E-03        1.206525E-02        1.518156E-01        8.481844E-01        1.000000E+00        1.107755E+00
   8        6.692342E-03        1.206525E-02        1.657348E-01        8.342652E-01        1.000000E+00        1.194746E+00
   9        5.347903E-03        9.641438E-03        1.783973E-01        8.216027E-01        1.000000E+00        1.252592E+00
  10        3.117437E-03        5.620254E-03        1.903737E-01        8.096263E-01        1.000000E+00        1.296354E+00
  11        4.512289E-03        8.134956E-03        2.020275E-01        7.979725E-01        1.000000E+00        1.328314E+00
  12        2.238037E-03        4.034832E-03        2.134528E-01        7.865472E-01        1.000000E+00        1.349685E+00
  13        1.957204E-03        3.528534E-03        2.246774E-01        7.753226E-01        1.000000E+00        1.363548E+00
  14        1.290457E-03        2.326493E-03        2.357258E-01        7.642742E-01        1.000000E+00        1.372688E+00
  15        8.684048E-04        1.565599E-03        2.466159E-01        7.533841E-01        1.000000E+00        1.378838E+00
  16        5.885988E-04        1.061152E-03        2.573268E-01        7.426732E-01        1.000000E+00        1.383007E+00
  17        4.008010E-04        7.225819E-04        2.678065E-01        7.321935E-01        1.000000E+00        1.385846E+00
  18        3.836589E-04        4.974621E-04        2.779871E-01        7.220129E-01        1.000000E+00        1.387800E+00
  19        3.801913E-04        3.473051E-04        2.877925E-01        7.122075E-01        1.000000E+00        1.389165E+00
  20        3.722409E-04        2.456534E-04        2.971431E-01        7.028569E-01        1.000000E+00        1.390130E+00
  21        3.594727E-04        1.755838E-04        3.059616E-01        6.940384E-01        1.000000E+00        1.390820E+00
  22        3.418453E-04        1.265247E-04        3.141791E-01        6.858209E-01        1.000000E+00        1.391317E+00
  23        3.199659E-04        9.174835E-05        3.217396E-01        6.782604E-01        1.000000E+00        1.391677E+00
  24        2.947266E-04        6.684147E-05        3.286038E-01        6.713962E-01        1.000000E+00        1.391940E+00
  25        2.671404E-04        4.885180E-05        3.347508E-01        6.652492E-01        1.000000E+00        1.392132E+00
  26        2.382627E-04        3.577060E-05        3.401793E-01        6.598207E-01        1.000000E+00        1.392272E+00
  27        2.091252E-04        2.621222E-05        3.449060E-01        6.550940E-01        1.000000E+00        1.392375E+00
  28        1.806701E-04        1.920520E-05        3.489639E-01        6.510361E-01        1.000000E+00        1.392451E+00
  29        1.536828E-04        1.405907E-05        3.523992E-01        6.476008E-01        1.000000E+00        1.392506E+00
  30        1.287581E-04        1.027722E-05        3.552671E-01        6.447329E-01        1.000000E+00        1.392546E+00
  31        1.062919E-04        7.498874E-06        3.576290E-01        6.423710E-01        1.000000E+00        1.392576E+00
  32        8.649252E-05        5.459937E-06        3.595482E-01        6.404518E-01        1.000000E+00        1.392597E+00
  33        6.940574E-05        3.966068E-06        3.610873E-01        6.389127E-01        1.000000E+00        1.392613E+00
  34        5.494688E-05        2.873811E-06        3.623061E-01        6.376939E-01        1.000000E+00        1.392624E+00
  35        4.293599E-05        2.077089E-06        3.632591E-01        6.367409E-01        1.000000E+00        1.392632E+00
  36        3.313124E-05        1.497436E-06        3.639956E-01        6.360044E-01        1.000000E+00        1.392638E+00
  37        2.525838E-05        1.076847E-06        3.645580E-01        6.354420E-01        1.000000E+00        1.392642E+00
  38        1.913397E-05        7.888470E-07        3.649828E-01        6.350172E-01        1.000000E+00        1.392645E+00
  39        1.445434E-05        6.254361E-07        3.653002E-01        6.346998E-01        1.000000E+00        1.392647E+00
  40        1.079575E-05        4.874889E-07        3.655349E-01        6.344651E-01        1.000000E+00        1.392649E+00
  41        7.976399E-06        3.740327E-07        3.657067E-01        6.342933E-01        1.000000E+00        1.392650E+00
  42        5.833136E-06        2.828224E-07        3.658314E-01        6.341686E-01        1.000000E+00        1.392651E+00
  43        4.224597E-06        2.109664E-07        3.659211E-01        6.340789E-01        1.000000E+00        1.392651E+00
  44        3.031881E-06        1.553809E-07        3.659851E-01        6.340149E-01        1.000000E+00        1.392652E+00
  45        2.157512E-06        1.130900E-07        3.660304E-01        6.339696E-01        1.000000E+00        1.392652E+00
  46        1.523349E-06        8.140147E-08        3.660623E-01        6.339377E-01        1.000000E+00        1.392652E+00
  47        1.067999E-06        5.799048E-08        3.660845E-01        6.339155E-01        1.000000E+00        1.392652E+00
  48        7.440853E-07        4.092086E-08        3.661000E-01        6.339000E-01        1.000000E+00        1.392653E+00
  49        5.156473E-07        2.862654E-08        3.661107E-01        6.338893E-01        1.000000E+00        1.392653E+00
  50        3.557979E-07        1.987195E-08        3.661181E-01        6.338819E-01        1.000000E+00        1.392653E+00
  51        2.447159E-07        1.370316E-08        3.661232E-01        6.338768E-01        1.000000E+00        1.392653E+00
  52        1.679795E-07        9.397859E-09        3.661267E-01        6.338733E-01        1.000000E+00        1.392653E+00
  53        1.152234E-07        6.418677E-09        3.661291E-01        6.338709E-01        1.000000E+00        1.392653E+00
  54        7.908227E-08        4.372289E-09        3.661308E-01        6.338692E-01        1.000000E+00        1.392653E+00

****************************************
Bisection initization at wlow:    1.1000
****************************************

 value function iteration: W-type (unconstrained)
iter               distw             distgwk                kmin                kmax
====================================================================================
   1        3.061098E+02        5.000000E-02        4.675000E-02        5.000000E-02
   2        6.292260E-01        5.560000E+00        4.675000E-02        5.610000E+00
   3        3.450257E-01        8.145242E-01        4.675000E-02        5.610000E+00
   4        2.192445E-01        2.681970E-01        4.675000E-02        5.610000E+00
   5        1.528059E-01        7.946578E-02        4.675000E-02        5.610000E+00
   6        1.133459E-01        3.973289E-02        4.675000E-02        5.610000E+00
   7        8.790219E-02        1.986644E-02        4.675000E-02        5.610000E+00
   8        7.043798E-02        1.986644E-02        4.675000E-02        5.610000E+00
   9        5.778696E-02        9.933222E-03        4.675000E-02        5.610000E+00
  10        4.820037E-02        9.933222E-03        4.675000E-02        5.610000E+00
  11        4.066923E-02        9.933222E-03        4.675000E-02        5.610000E+00
  12        3.458872E-02        9.933222E-03        4.675000E-02        5.610000E+00
  13        2.957637E-02        1.875389E-11        4.675000E-02        5.610000E+00
  14        2.538069E-02        3.084510E-11        4.675000E-02        5.610000E+00
  15        2.183154E-02        1.407243E-10        4.675000E-02        5.610000E+00
  16        1.880779E-02        1.397584E-10        4.675000E-02        5.610000E+00
  17        1.621925E-02        1.112532E-11        4.675000E-02        5.610000E+00
  18        1.399623E-02        1.209122E-11        4.675000E-02        5.610000E+00
  19        1.208310E-02        1.209122E-11        4.675000E-02        5.610000E+00
  20        1.043440E-02        5.604406E-13        4.675000E-02        5.610000E+00
  21        9.012308E-03        1.381029E-11        4.675000E-02        5.610000E+00
  22        7.784946E-03        1.381029E-11        4.675000E-02        5.610000E+00
  23        6.725249E-03        8.247625E-12        4.675000E-02        5.610000E+00
  24        5.810086E-03        1.381029E-11        4.675000E-02        5.610000E+00
  25        5.019619E-03        1.381029E-11        4.675000E-02        5.610000E+00
  26        4.336785E-03        1.209122E-11        4.675000E-02        5.610000E+00
  27        3.746890E-03        2.781331E-12        4.675000E-02        5.610000E+00
  28        3.237261E-03        1.209122E-11        4.675000E-02        5.610000E+00
  29        2.796965E-03        2.029488E-12        4.675000E-02        5.610000E+00
  30        2.416561E-03        1.062261E-12        4.675000E-02        5.610000E+00
  31        2.087900E-03        1.209122E-11        4.675000E-02        5.610000E+00
  32        1.803940E-03        8.247625E-12        4.675000E-02        5.610000E+00
  33        1.558602E-03        2.029488E-12        4.675000E-02        5.610000E+00
  34        1.346630E-03        1.381029E-11        4.675000E-02        5.610000E+00
  35        1.163488E-03        5.466294E-12        4.675000E-02        5.610000E+00
  36        1.005253E-03        5.466294E-12        4.675000E-02        5.610000E+00
  37        8.685381E-04        1.209122E-11        4.675000E-02        5.610000E+00
  38        7.504168E-04        1.209122E-11        4.675000E-02        5.610000E+00
  39        6.483600E-04        1.062261E-12        4.675000E-02        5.610000E+00
  40        5.601830E-04        5.466294E-12        4.675000E-02        5.610000E+00
  41        4.839981E-04        5.466294E-12        4.675000E-02        5.610000E+00
  42        4.181743E-04        1.209122E-11        4.675000E-02        5.610000E+00
  43        3.613026E-04        1.209122E-11        4.675000E-02        5.610000E+00
  44        3.121655E-04        1.157963E-12        4.675000E-02        5.610000E+00
  45        2.697110E-04        1.218758E-11        4.675000E-02        5.610000E+00
  46        2.330303E-04        2.029488E-12        4.675000E-02        5.610000E+00
  47        2.013381E-04        1.381029E-11        4.675000E-02        5.610000E+00
  48        1.739562E-04        2.029488E-12        4.675000E-02        5.610000E+00
  49        1.502981E-04        1.209122E-11        4.675000E-02        5.610000E+00
  50        1.298576E-04        1.209122E-11        4.675000E-02        5.610000E+00
  51        1.121969E-04        1.381029E-11        4.675000E-02        5.610000E+00
  52        9.693816E-05        1.381029E-11        4.675000E-02        5.610000E+00
  53        8.375457E-05        2.029488E-12        4.675000E-02        5.610000E+00
  54        7.236395E-05        2.029488E-12        4.675000E-02        5.610000E+00
  55        6.252245E-05        5.466294E-12        4.675000E-02        5.610000E+00
  56        5.401940E-05        1.209122E-11        4.675000E-02        5.610000E+00
  57        4.667276E-05        1.421925E-10        4.675000E-02        5.610000E+00
  58        4.032526E-05        1.301013E-10        4.675000E-02        5.610000E+00
  59        3.484103E-05        8.247625E-12        4.675000E-02        5.610000E+00
  60        3.010265E-05        1.209122E-11        4.675000E-02        5.610000E+00
  61        2.600869E-05        1.209122E-11        4.675000E-02        5.610000E+00
  62        2.247151E-05        1.157963E-12        4.675000E-02        5.610000E+00
  63        1.941538E-05        5.466294E-12        4.675000E-02        5.610000E+00
  64        1.677489E-05        1.209122E-11        4.675000E-02        5.610000E+00
  65        1.449350E-05        8.247625E-12        4.675000E-02        5.610000E+00
  66        1.252239E-05        1.209122E-11        4.675000E-02        5.610000E+00
  67        1.081934E-05        1.112532E-11        4.675000E-02        5.610000E+00
  68        9.347913E-06        5.466294E-12        4.675000E-02        5.610000E+00
