    0.1284655892E+01
    0.1373963521E+00
    0.1373963521E+01
    0.1511359885E+01
    0.3333774142E+00
    0.3050154398E+00
    0.7831145280E-01
    0.7831161932E-01
    0.2267111588E+00
    0.5855766616E+00
    0.4901776006E+00
    0.1875596734E+00
