    0.1252767002E+01
    0.1339857756E+00
    0.1339857756E+01
    0.1473843945E+01
    0.3313787525E+00
    0.2612483466E+00
    0.4434916982E-01
    0.7474524754E-01
    0.1866766543E+00
    0.5760766655E+00
    0.4851467452E+00
    0.2528301855E+00
